                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                      50                                     1211                  1.0000000000000000E+000                  2.0000000000000000E-002                  6.8245786125016015E+005                  1.1375547687502668E+005                  4.8393850155263599E+003                  4.4055649333151834E+000                  2.9900557711105145E+000                  1.0085499276840796E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8010537271101128E-001                  5.4461104181393742E-005                  9.6491163712055204E-003                  4.0012655803890263E-003                  2.0994599496981514E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  5.5245017676808561E-001                  1.0418479426526019E-003                  4.2644071071288486E-001                  2.2842817010463711E-003                  3.2377406348570270E-003                  8.3554580072615937E-003                  2.0994599496977004E-003                  1.6217279652316607E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999561744646E-001                  2.9880268401713272E+000                  9.9999999316802968E-001                  2.9872002810828615E+000                  5.1766941287463000E+004                  1.7819628404141604E+006                  2.2698564545898113E+009                  4.3628670046142943E+000                  4.3628670046142926E+000                  1.6960847487154423E-025                  2.9552597200437408E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.1537107543092418E+013                                    11701                               "gfortran"                                  "8.3.0"        "x86_64-osx-10.10-10.14-20190503"                               "20190726" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                  eps_nuc                           log_L_div_Ledd                        log_Lrad_div_Ledd                             conv_L_div_L                       engulfment_heating 
                                       1                  1.0000000000000000E+000                  4.7567928894638828E-001                  3.6847974208001135E+000                 -7.1669332133725030E+000                  4.3220672651583936E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.9900557711105145E+000                  9.9887918316746382E-027                 -4.4820775570458551E+000                 -4.4820775569098172E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       2                  9.9999999999949996E-001                  4.7567923292832953E-001                  3.6848119123174299E+000                 -7.1668318366563071E+000                  4.3221831633311449E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.9900553854341680E+000                  9.9911243582045260E-027                 -4.4820775570458551E+000                 -4.4820775569098172E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       3                  9.9999999999899991E-001                  4.7567917692332390E-001                  3.6848372752061316E+000                 -7.1666545046401726E+000                  4.3223859108443747E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.9900549998477404E+000                  9.9952058124584043E-027                 -4.4819675718541712E+000                 -4.4819512643364732E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       4                  9.9999999999774991E-001                  4.7567903696787273E-001                  3.6848735192458340E+000                 -7.1664013487530926E+000                  4.3226753864293981E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.9900540362747581E+000                  1.0001035310231846E-026                 -4.4816926945333320E+000                 -4.4816926877125427E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       5                  9.9999999999649980E-001                  4.7567889709384786E-001                  3.6849279004866102E+000                 -7.1660219920268622E+000                  4.3231092389098764E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.9900530732626942E+000                  1.0009777239359067E-026                 -4.4814179426475249E+000                 -4.4813907383058256E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       6                  9.9999999999399991E-001                  4.7567861758964003E-001                  3.6850185901934949E+000                 -7.1653907477607719E+000                  4.3238313664869610E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  2.9900511489183117E+000                  1.0024340628487004E-026                 -4.4808688186450221E+000                 -4.4808415700677289E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       7                  9.9999999999024980E-001                  4.7567819894126590E-001                  3.6851365936756455E+000                 -7.1645720299386806E+000                  4.3247683444362286E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  2.9900482665896133E+000                  1.0043260776613983E-026                 -4.4800460640784365E+000                 -4.4800323770272241E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       8                  9.9999999998587497E-001                  4.7567771143652859E-001                  3.6853137748266915E+000                 -7.1633479118302237E+000                  4.3261700381941246E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  2.9900449101991056E+000                  1.0071616158000110E-026                 -4.4790876050419017E+000                 -4.4790124943346505E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       9                  9.9999999997806255E-001                  4.7567684333858251E-001                  3.6856209908134763E+000                 -7.1612404467560546E+000                  4.3285854259782255E+000                  6.9999999829393644E-001                  2.8000000170606376E-001                  1.9999999999999796E-002                  2.9900389334958333E+000                  1.0120620980739188E-026                 -4.4773798786927284E+000                 -4.4772599486912865E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
