                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                      50                                     1651                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.1157767388063086E+004                  1.0593687975037444E-002                  3.7606591904202005E+003                  6.2387748721249982E+003                  1.8632903682925669E+002                  1.9218523262891768E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8009495763239185E-001                  5.3385178016214221E-005                  9.5787463076645579E-003                  4.0831263932503562E-003                  2.0994602051624214E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  4.1612703645722460E-001                  8.1782085531499767E-004                  5.6315892651823285E-001                  1.8771945976328679E-003                  5.3849531922384557E-003                  6.4442840722187733E-003                  2.0994600236241175E-003                  3.8650118669337241E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9905435700311607E-001                  1.7961927025234397E+002                  9.9892317067363590E-001                  1.7875812368839760E+002                  2.5465627377625238E+007                  2.0192946083611059E+001                  1.6028788031253139E+006                  9.1662889924363333E+002                  9.1662889010163440E+002                  6.9441909955052289E-006                  6.2542227255710948E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.5211849671907880E+011                                    11701                               "gfortran"                                  "8.3.0"        "x86_64-osx-10.10-10.14-20190503"                               "20190725" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                       engulfment_heating 
                                       1                  1.0000000000000000E+000                  2.2702805390190419E+000                  3.5752639773247421E+000                 -8.9578362320826557E+000                  2.4244216179500446E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       2                  9.9999999999949996E-001                  2.2702805390047387E+000                  3.5752639774956965E+000                 -8.9578362308862083E+000                  2.4244216193163792E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       3                  9.9999999999774991E-001                  2.2702805389546787E+000                  3.5752639782222526E+000                 -8.9578362258013016E+000                  2.4244216251233084E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       4                  9.9999999998993749E-001                  2.2702805387311940E+000                  3.5752639798902428E+000                 -8.9578362141276209E+000                  2.4244216384545703E+000                  6.9999999820730818E-001                  2.8000000179269197E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       5                  9.9999999997579669E-001                  2.2702805383266855E+000                  3.5752639820390431E+000                 -8.9578361990889270E+000                  2.4244216556286542E+000                  6.9999999589786188E-001                  2.8000000410213827E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       6                  9.9999999996165623E-001                  2.2702805379221802E+000                  3.5752639847458192E+000                 -8.9578361801451631E+000                  2.4244216772623020E+000                  6.9999998556607390E-001                  2.8000001443392625E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       7                  9.9999999994017186E-001                  2.2702805373075967E+000                  3.5752639880105708E+000                 -8.9578361572963257E+000                  2.4244217033555180E+000                  6.9999997564836425E-001                  2.8000002435163607E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                       8                  9.9999999991868749E-001                  2.2702805366930159E+000                  3.5752639924773448E+000                 -8.9578361260349588E+000                  2.4244217390557834E+000                  6.9999980803187511E-001                  2.8000019196812503E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       9                  9.9999999988138277E-001                  2.2702805356258775E+000                  3.5752639981461396E+000                 -8.9578360863610733E+000                  2.4244217843630866E+000                  6.9999964763338041E-001                  2.8000035236661980E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
